,Unnamed: 0,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
2083,2083,2.1,2.31,1.5899999999999999,1.29,2
2084,2084,1.8599999999999999,2.19,3.09,1.5899999999999999,1
2085,2085,1.5,2.01,0.75,1.8299999999999998,2
2086,2086,2.4,2.46,3.3,3.6599999999999997,3
2087,2087,2.94,2.73,3.09,3.8699999999999997,0
2088,2088,1.98,2.25,1.47,2.9699999999999998,3
2089,2089,1.56,2.04,3.78,3.48,1
2090,2090,1.02,1.77,3.21,2.13,1
2091,2091,1.5,2.01,1.53,2.79,2
2092,2092,1.5,2.01,1.77,2.31,2
2093,2093,0.78,1.65,1.8299999999999998,0.63,2
2094,2094,1.5,2.01,3.27,1.65,1
2095,2095,2.2199999999999998,2.37,4.05,3.51,1
2096,2096,3.36,2.94,4.38,2.2199999999999998,1
2097,2097,1.08,1.7999999999999998,3.3,3.0,1
2098,2098,2.04,2.28,3.84,1.02,1
2099,2099,1.92,2.2199999999999998,3.84,2.04,1
2100,2100,1.08,1.7999999999999998,2.2199999999999998,1.6199999999999999,2
2101,2101,1.92,2.2199999999999998,2.76,2.16,1
2102,2102,1.92,2.2199999999999998,2.52,3.6599999999999997,3
2103,2103,2.34,2.4299999999999997,3.9299999999999997,3.09,1
2104,2104,1.74,2.13,0.9299999999999999,2.31,2
2105,2105,2.16,2.34,2.46,3.1799999999999997,3
2106,2106,2.34,2.4299999999999997,2.9099999999999997,3.81,3
2107,2107,1.56,2.04,0.84,1.3199999999999998,2
2108,2108,4.14,3.33,4.41,3.63,0
2109,2109,1.5,2.01,1.23,1.71,2
2110,2110,1.92,2.2199999999999998,1.6199999999999999,3.9,3
2111,2111,1.92,2.2199999999999998,2.16,1.08,2
2112,2112,3.1799999999999997,2.85,3.15,3.69,0
2113,2113,3.0,2.76,4.02,3.54,0
2114,2114,1.74,2.13,2.79,2.67,1
2115,2115,1.68,2.1,0.96,2.28,2
2116,2116,2.34,2.4299999999999997,1.5899999999999999,4.05,3
2117,2117,2.1,2.31,4.05,3.81,1
2118,2118,1.2,1.89,1.14,0.8999999999999999,2
2119,2119,1.92,2.25,1.7999999999999998,3.12,3
2120,2120,1.38,1.98,1.8299999999999998,2.67,2
2121,2121,1.92,2.25,2.04,1.14,2
2122,2122,1.38,1.98,3.03,1.65,1
2123,2123,1.7999999999999998,2.19,2.16,1.5,2
2124,2124,2.88,2.73,4.14,2.6399999999999997,1
2125,2125,2.76,2.67,3.7199999999999998,1.44,1
2126,2126,2.6999999999999997,2.6399999999999997,3.21,2.79,1
2127,2127,1.74,2.16,1.1099999999999999,2.73,2
2128,2128,1.2,1.89,2.94,2.6399999999999997,1
2129,2129,1.56,2.07,2.2199999999999998,2.94,3
2130,2130,1.5,2.04,2.25,1.1099999999999999,2
2131,2131,2.6399999999999997,2.61,1.3199999999999998,4.14,3
2132,2132,3.36,2.9699999999999998,3.48,4.2,0
2133,2133,2.1,2.34,2.73,1.47,1
2134,2134,2.58,2.58,2.31,3.57,3
2135,2135,2.6399999999999997,2.61,2.6999999999999997,2.58,1
2136,2136,2.6399999999999997,2.61,2.82,1.56,1
2137,2137,1.26,1.92,3.21,3.21,1
2138,2138,2.4,2.4899999999999998,2.52,2.52,3
2139,2139,1.68,2.13,2.52,1.56,2
2140,2140,1.68,2.13,3.2399999999999998,0.96,1
2141,2141,1.68,2.13,2.1,1.02,2
2142,2142,1.68,2.13,3.54,1.8599999999999999,1
2143,2143,1.68,2.13,2.52,3.78,3
2144,2144,1.68,2.13,1.08,2.4,2
2145,2145,1.5,2.04,0.87,1.1099999999999999,2
2146,2146,1.68,2.13,1.56,1.5,2
2147,2147,1.5,2.04,1.23,3.33,3
2148,2148,2.58,2.58,2.4899999999999998,3.21,3
2149,2149,1.5,2.04,2.37,2.61,2
2150,2150,4.56,3.57,3.48,2.6999999999999997,0
2151,2151,1.5,2.04,0.75,2.13,2
2152,2152,2.2199999999999998,2.4,2.31,3.81,3
2153,2153,1.26,1.92,1.8299999999999998,2.31,2
2154,2154,1.92,2.25,3.84,2.88,1
2155,2155,1.7999999999999998,2.19,2.58,2.04,2
2156,2156,1.26,1.92,2.67,3.03,2
2157,2157,2.1,2.34,1.23,1.1099999999999999,2
2158,2158,0.84,1.71,0.6599999999999999,3.1799999999999997,2
2159,2159,1.26,1.92,1.8299999999999998,2.19,2
2160,2160,1.68,2.13,0.96,2.16,2
2161,2161,1.74,2.16,1.77,1.8299999999999998,2
2162,2162,2.34,2.46,2.4899999999999998,3.75,3
2163,2163,1.74,2.16,1.41,1.41,2
2164,2164,3.78,3.1799999999999997,4.71,3.57,0
2165,2165,3.06,2.82,1.71,1.71,3
2166,2166,1.92,2.25,1.02,3.5999999999999996,3
2167,2167,1.5,2.04,2.67,0.99,2
2168,2168,3.3,2.94,3.63,3.33,0
2169,2169,2.4,2.4899999999999998,2.76,2.52,1
2170,2170,0.8999999999999999,1.74,1.53,1.95,2
2171,2171,1.3199999999999998,1.95,0.78,2.4,2
2172,2172,2.2199999999999998,2.4,1.53,1.77,2
2173,2173,3.06,2.82,2.67,4.47,3
2174,2174,1.68,2.13,3.2399999999999998,2.28,1
2175,2175,2.2199999999999998,2.4,1.77,2.61,3
2176,2176,0.84,1.71,1.14,1.92,2
2177,2177,1.92,2.25,2.34,2.58,3
2178,2178,2.94,2.76,2.4899999999999998,4.05,3
2179,2179,2.28,2.4299999999999997,2.6399999999999997,1.14,1
2180,2180,2.1,2.34,2.67,1.53,1
2181,2181,2.04,2.31,3.5999999999999996,1.2,1
2182,2182,1.98,2.28,3.33,1.95,1
2183,2183,2.6999999999999997,2.6399999999999997,3.9299999999999997,4.109999999999999,0
2184,2184,1.92,2.25,1.68,1.08,2
2185,2185,1.08,1.8299999999999998,3.48,1.74,1
2186,2186,2.2199999999999998,2.4,3.27,2.67,1
2187,2187,0.84,1.71,3.12,2.34,2
2188,2188,1.92,2.25,3.6599999999999997,3.6599999999999997,1
2189,2189,1.7999999999999998,2.19,3.0,2.16,1
2190,2190,3.2399999999999998,2.9099999999999997,3.6599999999999997,2.2199999999999998,1
2191,2191,1.74,2.16,1.1099999999999999,1.41,2
2192,2192,2.4,2.4899999999999998,2.2199999999999998,1.3199999999999998,2
2193,2193,2.82,2.6999999999999997,2.31,3.75,3
2194,2194,3.48,3.03,4.2,2.34,0
2195,2195,1.5,2.04,3.51,2.79,1
2196,2196,2.04,2.31,1.44,1.02,2
2197,2197,1.92,2.25,2.52,3.6599999999999997,3
2198,2198,2.1,2.34,2.61,3.8699999999999997,3
2199,2199,2.4,2.4899999999999998,4.14,3.3,1
2200,2200,3.9,3.2399999999999998,4.17,2.4899999999999998,0
2201,2201,2.58,2.58,2.19,3.69,3
2202,2202,1.92,2.25,3.78,2.1,1
2203,2203,1.92,2.25,2.88,3.78,3
2204,2204,0.96,1.77,0.78,1.8599999999999999,2
2205,2205,1.92,2.25,3.78,2.76,1
2206,2206,2.4,2.4899999999999998,3.6599999999999997,3.48,1
2207,2207,1.08,1.8299999999999998,3.1799999999999997,2.4,1
2208,2208,1.98,2.28,1.47,1.8299999999999998,2
2209,2209,4.02,3.33,3.75,3.15,0
2210,2210,3.54,3.09,3.75,3.51,0
2211,2211,2.76,2.6999999999999997,2.34,3.6599999999999997,3
2212,2212,1.68,2.16,2.58,3.3,3
2213,2213,1.44,2.04,3.0,2.6999999999999997,1
2214,2214,2.34,2.4899999999999998,3.3899999999999997,1.47,1
2215,2215,1.98,2.31,3.63,2.4899999999999998,1
2216,2216,3.54,3.09,2.01,3.3899999999999997,3
2217,2217,2.76,2.6999999999999997,1.6199999999999999,2.58,3
2218,2218,1.8599999999999999,2.25,1.53,3.57,3
2219,2219,1.08,1.8599999999999999,0.84,1.08,2
2220,2220,1.68,2.16,1.74,0.8999999999999999,2
2221,2221,0.6599999999999999,1.65,1.95,3.33,2
2222,2222,1.02,1.8299999999999998,0.57,1.95,2
2223,2223,2.2199999999999998,2.4299999999999997,1.53,1.71,2
2224,2224,1.08,1.8599999999999999,1.44,1.3199999999999998,2
2225,2225,2.2199999999999998,2.4299999999999997,1.5899999999999999,4.05,3
2226,2226,2.52,2.58,2.58,2.4,1
2227,2227,3.3,2.9699999999999998,4.05,1.77,1
2228,2228,3.06,2.85,1.5899999999999999,1.89,3
2229,2229,3.2399999999999998,2.94,4.4399999999999995,4.5,0
2230,2230,0.42,1.53,1.77,0.63,2
2231,2231,2.1,2.37,2.25,3.81,3
2232,2232,2.94,2.79,4.05,2.67,1
2233,2233,2.28,2.46,2.46,2.6999999999999997,3
2234,2234,1.7999999999999998,2.2199999999999998,3.7199999999999998,1.08,1
2235,2235,0.84,1.74,1.14,0.42,2
2236,2236,1.38,2.01,2.07,1.8299999999999998,2
2237,2237,1.68,2.16,1.68,2.46,2
2238,2238,1.68,2.16,0.96,2.6999999999999997,2
2239,2239,3.9,3.27,3.81,2.13,0
2240,2240,1.08,1.8599999999999999,1.44,3.06,2
2241,2241,1.5,2.07,2.61,0.9299999999999999,2
2242,2242,0.84,1.74,3.12,0.6599999999999999,2
2243,2243,2.94,2.79,2.67,1.47,1
2244,2244,2.6999999999999997,2.67,3.81,3.57,0
2245,2245,2.2199999999999998,2.4299999999999997,3.15,3.09,1
2246,2246,0.84,1.74,2.88,2.52,2
2247,2247,2.58,2.61,3.63,1.71,1
2248,2248,2.94,2.79,1.95,1.8299999999999998,3
2249,2249,1.08,1.8599999999999999,1.3199999999999998,1.02,2
2250,2250,2.16,2.4,1.92,2.04,2
2251,2251,2.52,2.58,4.02,2.52,1
2252,2252,2.1,2.37,2.9099999999999997,1.41,1
2253,2253,1.56,2.1,3.2399999999999998,3.3,1
2254,2254,2.1,2.37,2.4299999999999997,2.37,1
2255,2255,2.46,2.55,2.61,1.89,1
2256,2256,1.08,1.8599999999999999,3.3,2.04,1
2257,2257,3.42,3.03,3.51,1.95,1
2258,2258,1.08,1.8599999999999999,2.04,1.98,2
2259,2259,3.78,3.21,4.05,3.57,0
2260,2260,2.76,2.6999999999999997,2.6399999999999997,2.82,3
2261,2261,3.1799999999999997,2.9099999999999997,1.95,1.95,3
2262,2262,2.1,2.37,3.57,2.13,1
2263,2263,2.6399999999999997,2.6399999999999997,4.14,3.54,0
2264,2264,1.5,2.07,2.73,3.03,3
2265,2265,1.8599999999999999,2.25,1.29,1.71,2
2266,2266,3.0,2.82,1.5,1.56,2
2267,2267,1.08,1.8599999999999999,2.46,2.2199999999999998,2
2268,2268,2.2199999999999998,2.4299999999999997,2.4899999999999998,3.9299999999999997,3
2269,2269,3.1799999999999997,2.9099999999999997,3.27,4.53,0
2270,2270,1.7999999999999998,2.2199999999999998,2.58,2.04,2
2271,2271,2.1,2.37,2.4899999999999998,3.9899999999999998,3
2272,2272,1.5,2.07,2.55,2.85,3
2273,2273,1.2,1.92,2.6399999999999997,1.3199999999999998,2
2274,2274,1.5,2.07,1.05,3.4499999999999997,3
2275,2275,3.5999999999999996,3.12,2.52,3.7199999999999998,0
2276,2276,1.74,2.19,2.19,2.61,2
2277,2277,1.38,2.01,3.09,1.41,1
2278,2278,1.74,2.19,2.73,1.95,1
2279,2279,3.06,2.85,2.4899999999999998,3.8699999999999997,3
2280,2280,1.56,2.1,3.0,2.82,1
2281,2281,1.8599999999999999,2.25,3.15,3.33,3
2282,2282,1.92,2.28,1.92,2.76,3
2283,2283,1.74,2.19,1.65,3.81,3
2284,2284,1.56,2.1,1.5,1.68,2
2285,2285,2.58,2.61,3.51,2.25,1
2286,2286,2.46,2.55,4.05,3.81,0
2287,2287,1.92,2.28,1.68,2.58,2
2288,2288,1.56,2.1,1.6199999999999999,2.88,2
2289,2289,1.68,2.16,3.36,1.3199999999999998,1
2290,2290,4.08,3.36,3.06,2.88,0
2291,2291,2.1,2.37,1.5899999999999999,2.01,2
2292,2292,1.74,2.19,1.95,3.57,3
2293,2293,1.5,2.07,2.67,2.07,2
2294,2294,1.26,1.95,0.9299999999999999,3.15,2
2295,2295,1.8599999999999999,2.25,1.53,1.65,2
2296,2296,2.76,2.6999999999999997,2.1,3.0,3
2297,2297,2.34,2.4899999999999998,3.69,1.89,1
2298,2298,1.92,2.28,3.2399999999999998,1.74,1
2299,2299,1.26,1.95,1.71,2.07,2
2300,2300,1.92,2.28,3.3,1.56,1
2301,2301,1.56,2.1,2.2199999999999998,3.78,3
2302,2302,2.2199999999999998,2.4299999999999997,4.05,2.73,1
2303,2303,1.26,1.95,2.9699999999999998,3.15,1
2304,2304,1.26,1.95,1.71,1.77,2
2305,2305,1.26,1.95,1.89,3.4499999999999997,3
2306,2306,1.26,1.95,2.25,3.51,3
2307,2307,1.68,2.16,1.56,2.04,2
2308,2308,2.46,2.55,1.89,3.21,3
2309,2309,2.28,2.46,1.14,1.3199999999999998,2
2310,2310,1.08,1.8599999999999999,3.36,3.0,1
2311,2311,4.2,3.42,3.3,2.94,0
2312,2312,2.1,2.37,2.67,1.95,1
2313,2313,2.2199999999999998,2.4299999999999997,2.85,3.57,3
2314,2314,1.74,2.19,2.85,2.85,1
2315,2315,1.08,1.8599999999999999,3.48,2.16,1
2316,2316,4.08,3.36,2.1,4.4399999999999995,0
2317,2317,1.38,2.01,1.53,1.89,2
2318,2318,2.58,2.61,1.53,1.29,2
2319,2319,1.56,2.1,0.8999999999999999,2.94,2
2320,2320,2.1,2.37,3.75,1.71,1
2321,2321,3.36,3.0,3.48,4.62,0
2322,2322,0.42,1.53,0.87,2.67,2
2323,2323,1.56,2.1,2.76,3.2399999999999998,3
2324,2324,2.1,2.37,1.5899999999999999,3.81,3
2325,2325,1.38,2.01,3.21,1.77,1
2326,2326,1.68,2.16,2.2199999999999998,0.96,2
2327,2327,2.16,2.4,3.48,3.54,1
2328,2328,1.38,2.01,1.05,2.37,2
2329,2329,2.04,2.34,3.36,1.02,1
2330,2330,1.68,2.16,1.02,2.28,2
2331,2331,1.68,2.16,1.74,1.6199999999999999,2
2332,2332,1.68,2.16,1.3199999999999998,0.8999999999999999,2
2333,2333,3.06,2.85,3.75,3.75,0
2334,2334,3.9,3.3,4.47,2.01,0
2335,2335,1.5,2.1,2.79,1.53,2
2336,2336,2.46,2.58,2.61,2.55,1
2337,2337,2.34,2.52,2.9099999999999997,3.75,3
2338,2338,1.5,2.1,1.17,3.57,3
2339,2339,2.34,2.52,1.47,3.09,3
2340,2340,2.34,2.52,1.65,2.9699999999999998,3
2341,2341,2.34,2.52,2.73,1.65,1
2342,2342,2.6399999999999997,2.67,3.54,2.94,1
2343,2343,2.34,2.52,2.07,1.41,2
2344,2344,1.56,2.13,3.0,1.56,1
2345,2345,1.56,2.13,3.6599999999999997,1.8599999999999999,1
2346,2346,3.84,3.27,3.12,4.26,0
2347,2347,1.56,2.13,3.2399999999999998,3.6599999999999997,3
2348,2348,2.34,2.52,1.41,1.53,2
2349,2349,2.34,2.52,2.9699999999999998,2.85,1
2350,2350,1.56,2.13,1.5,1.26,2
2351,2351,3.84,3.27,3.0,3.3,0
2352,2352,3.84,3.27,4.56,3.96,0
2353,2353,2.34,2.52,1.5899999999999999,2.73,3
2354,2354,2.34,2.52,1.53,1.47,2
2355,2355,1.56,2.13,1.2,0.84,2
2356,2356,2.34,2.52,1.47,1.41,2
2357,2357,2.6999999999999997,2.6999999999999997,3.4499999999999997,3.63,0
2358,2358,2.4,2.55,2.04,3.12,3
2359,2359,3.78,3.2399999999999998,2.9099999999999997,2.9099999999999997,0
2360,2360,1.56,2.13,2.4,2.28,2
2361,2361,2.34,2.52,3.57,4.17,3
2362,2362,3.78,3.2399999999999998,4.59,4.83,0
2363,2363,1.6199999999999999,2.16,0.87,3.57,3
2364,2364,3.78,3.2399999999999998,3.3899999999999997,4.05,0
2365,2365,1.56,2.13,2.6999999999999997,2.6399999999999997,1
2366,2366,1.56,2.13,0.84,2.94,2
2367,2367,2.34,2.52,2.85,2.13,1
2368,2368,3.78,3.2399999999999998,1.89,3.81,3
2369,2369,1.38,2.04,2.31,2.9099999999999997,2
2370,2370,2.34,2.52,1.41,3.57,3
2371,2371,2.34,2.52,2.9699999999999998,1.23,1
2372,2372,3.0,2.85,1.8599999999999999,2.58,3
2373,2373,2.34,2.52,2.67,1.47,1
2374,2374,2.28,2.4899999999999998,2.94,2.52,1
2375,2375,1.38,2.04,3.27,1.1099999999999999,1
2376,2376,2.28,2.4899999999999998,3.42,1.5,1
2377,2377,1.6199999999999999,2.16,1.71,1.5899999999999999,2
2378,2378,2.6999999999999997,2.6999999999999997,4.05,3.51,0
2379,2379,3.7199999999999998,3.21,3.36,2.28,0
2380,2380,4.08,3.3899999999999997,3.7199999999999998,3.54,0
2381,2381,2.4,2.55,2.58,1.3199999999999998,1
2382,2382,3.7199999999999998,3.21,4.68,2.58,0
2383,2383,4.08,3.3899999999999997,3.36,2.88,0
2384,2384,3.7199999999999998,3.21,4.32,4.8,0
2385,2385,2.4,2.55,1.38,2.28,2
2386,2386,2.58,2.6399999999999997,2.9099999999999997,3.27,3
2387,2387,2.6999999999999997,2.6999999999999997,3.4499999999999997,1.5899999999999999,1
2388,2388,4.14,3.42,2.67,3.51,0
2389,2389,3.6599999999999997,3.1799999999999997,3.63,3.75,0
2390,2390,3.6599999999999997,3.1799999999999997,3.21,2.07,1
2391,2391,1.68,2.19,0.96,1.7999999999999998,2
2392,2392,2.46,2.58,2.13,3.03,3
2393,2393,1.68,2.19,2.52,2.2199999999999998,2
2394,2394,1.68,2.19,2.4,2.6999999999999997,2
2395,2395,1.68,2.19,2.6399999999999997,3.6599999999999997,3
2396,2396,1.68,2.19,1.26,2.52,2
2397,2397,1.68,2.19,3.2399999999999998,2.1,1
2398,2398,2.58,2.6399999999999997,1.3499999999999999,2.61,3
2399,2399,1.68,2.19,1.08,1.38,2
2400,2400,1.68,2.19,1.02,3.1799999999999997,3
2401,2401,1.68,2.19,1.92,3.06,3
2402,2402,1.68,2.19,2.52,3.78,3
2403,2403,1.68,2.19,1.26,2.6999999999999997,2
2404,2404,1.68,2.19,1.6199999999999999,0.8999999999999999,2
2405,2405,3.5999999999999996,3.15,4.74,4.56,0
2406,2406,1.26,1.98,3.63,1.17,1
2407,2407,4.14,3.42,3.4499999999999997,2.85,0
2408,2408,3.5999999999999996,3.15,2.82,4.8,0
2409,2409,1.26,1.98,2.31,3.33,3
2410,2410,1.26,1.98,2.37,0.75,2
2411,2411,3.5999999999999996,3.15,3.36,4.08,0
2412,2412,1.26,1.98,2.9699999999999998,1.17,2
2413,2413,3.5999999999999996,3.15,2.34,4.56,0
2414,2414,1.26,1.98,0.8099999999999999,2.79,2
2415,2415,1.26,1.98,3.15,1.29,1
2416,2416,1.68,2.19,2.16,1.38,2
2417,2417,1.26,1.98,3.51,2.37,1
2418,2418,1.26,1.98,3.09,3.51,3
2419,2419,2.58,2.6399999999999997,3.8699999999999997,4.05,0
2420,2420,3.5999999999999996,3.15,4.08,3.7199999999999998,0
2421,2421,3.5999999999999996,3.15,4.8,3.84,0
2422,2422,2.4,2.55,2.34,3.06,3
2423,2423,2.34,2.52,2.07,2.55,3
2424,2424,3.5999999999999996,3.15,3.9,4.2,0
2425,2425,3.54,3.12,1.95,1.8299999999999998,3
2426,2426,1.2,1.95,2.04,1.56,2
2427,2427,3.54,3.12,2.4299999999999997,2.73,3
2428,2428,2.52,2.61,1.7999999999999998,2.6399999999999997,3
2429,2429,1.74,2.2199999999999998,1.65,3.8699999999999997,3
2430,2430,1.74,2.2199999999999998,2.55,2.07,2
2431,2431,2.94,2.82,3.4499999999999997,2.01,1
2432,2432,2.76,2.73,4.08,2.88,1
2433,2433,4.38,3.54,2.31,4.89,0
2434,2434,2.76,2.73,2.94,3.36,3
2435,2435,3.48,3.09,2.4,1.92,1
2436,2436,2.76,2.73,3.5999999999999996,2.94,1
2437,2437,3.48,3.09,2.2199999999999998,4.68,3
2438,2438,3.48,3.09,2.6999999999999997,2.4,1
2439,2439,2.58,2.6399999999999997,2.9699999999999998,3.21,3
2440,2440,3.48,3.09,1.98,2.6399999999999997,3
2441,2441,2.76,2.73,3.42,1.56,1
2442,2442,2.76,2.73,4.26,2.6399999999999997,1
2443,2443,2.76,2.73,1.74,1.68,2
2444,2444,2.58,2.6399999999999997,3.51,1.29,1
2445,2445,3.48,3.09,4.38,2.1,1
2446,2446,2.2199999999999998,2.46,3.15,3.03,1
2447,2447,1.14,1.92,0.57,3.4499999999999997,2
2448,2448,3.48,3.09,3.36,2.82,0
2449,2449,4.4399999999999995,3.57,2.52,3.12,0
2450,2450,2.2199999999999998,2.46,2.4299999999999997,4.109999999999999,3
2451,2451,1.14,1.92,2.9099999999999997,0.9299999999999999,2
2452,2452,3.42,3.06,4.17,4.6499999999999995,0
2453,2453,2.04,2.37,2.6999999999999997,3.12,3
2454,2454,2.2199999999999998,2.46,3.03,3.57,3
2455,2455,3.42,3.06,2.67,4.71,0
2456,2456,3.42,3.06,2.61,2.79,3
2457,2457,2.2199999999999998,2.46,3.81,1.8299999999999998,1
2458,2458,2.58,2.6399999999999997,3.63,1.29,1
2459,2459,1.7999999999999998,2.25,1.6199999999999999,2.82,3
2460,2460,1.14,1.92,3.4499999999999997,2.07,1
2461,2461,4.56,3.63,3.48,3.1799999999999997,0
2462,2462,1.14,1.92,1.5899999999999999,1.77,2
2463,2463,1.7999999999999998,2.25,3.1799999999999997,1.14,1
2464,2464,2.04,2.37,1.7999999999999998,3.3,3
2465,2465,4.56,3.63,2.4,4.92,0
2466,2466,2.2199999999999998,2.46,2.31,1.41,2
2467,2467,4.56,3.63,3.3,2.52,0
2468,2468,1.8599999999999999,2.28,0.99,2.4899999999999998,2
2469,2469,1.08,1.89,0.96,1.3199999999999998,2
2470,2470,1.08,1.89,2.52,2.46,2
2471,2471,1.08,1.89,2.82,1.08,2
2472,2472,1.08,1.89,1.98,2.52,2
2473,2473,1.08,1.89,0.6599999999999999,2.52,2
2474,2474,1.08,1.89,3.0,1.08,2
2475,2475,2.58,2.6399999999999997,1.3499999999999999,3.3899999999999997,3
2476,2476,2.58,2.6399999999999997,2.9099999999999997,2.4899999999999998,1
2477,2477,1.08,1.89,1.26,0.8999999999999999,2
2478,2478,1.08,1.89,0.6,2.04,2
2479,2479,1.08,1.89,2.16,2.76,2
2480,2480,2.16,2.4299999999999997,1.98,1.8599999999999999,2
2481,2481,2.2199999999999998,2.46,3.4499999999999997,1.41,1
2482,2482,2.58,2.6399999999999997,2.73,1.29,1
2483,2483,4.56,3.63,2.6999999999999997,3.36,0
2484,2484,2.52,2.61,2.34,1.98,1
2485,2485,2.2199999999999998,2.46,2.55,2.37,1
2486,2486,2.2199999999999998,2.46,2.73,1.3499999999999999,1
2487,2487,2.4,2.55,2.1,1.3199999999999998,2
2488,2488,2.4,2.55,1.7999999999999998,2.88,3
2489,2489,4.62,3.6599999999999997,4.59,3.57,0
2490,2490,2.58,2.6399999999999997,4.29,3.21,1
2491,2491,2.58,2.6399999999999997,3.09,3.3899999999999997,3
2492,2492,2.82,2.76,2.85,2.01,1
2493,2493,2.58,2.6399999999999997,1.89,1.65,2
2494,2494,0.96,1.8299999999999998,1.5,1.08,2
2495,2495,2.88,2.79,3.12,3.3,3
2496,2496,2.58,2.6399999999999997,3.4499999999999997,2.37,1
2497,2497,2.58,2.6399999999999997,2.31,4.17,3
2498,2498,1.92,2.31,1.38,3.36,3
2499,2499,1.92,2.31,1.38,1.26,2
2500,2500,3.3,3.0,2.37,2.01,1
2501,2501,0.8999999999999999,1.7999999999999998,0.8099999999999999,0.44999999999999996,2
2502,2502,1.92,2.31,1.3199999999999998,2.58,2
2503,2503,1.92,2.31,3.54,1.5,1
2504,2504,3.3,3.0,4.59,3.4499999999999997,0
2505,2505,1.92,2.31,1.44,1.98,2
2506,2506,1.92,2.31,3.7199999999999998,3.42,1
2507,2507,3.3,3.0,3.3899999999999997,3.21,0
2508,2508,1.92,2.31,3.78,3.12,1
2509,2509,1.92,2.31,1.44,1.5,2
2510,2510,3.3,3.0,2.07,3.21,3
2511,2511,0.8999999999999999,1.7999999999999998,1.95,0.69,2
2512,2512,1.92,2.31,1.56,3.36,3
2513,2513,0.8999999999999999,1.7999999999999998,1.1099999999999999,2.19,2
2514,2514,0.8999999999999999,1.7999999999999998,1.65,2.79,2
2515,2515,2.88,2.79,2.76,3.5999999999999996,3
2516,2516,0.84,1.77,2.52,3.2399999999999998,2
2517,2517,0.84,1.77,1.7999999999999998,2.2199999999999998,2
2518,2518,1.92,2.31,3.06,3.3,3
2519,2519,0.84,1.77,2.94,2.6999999999999997,2
2520,2520,0.84,1.77,1.74,3.2399999999999998,2
2521,2521,0.84,1.77,1.5,1.02,2
2522,2522,0.84,1.77,1.98,3.0,2
2523,2523,4.859999999999999,3.78,3.57,4.109999999999999,0
2524,2524,3.2399999999999998,2.9699999999999998,3.6599999999999997,4.14,0
2525,2525,1.92,2.31,2.34,3.48,3
2526,2526,2.16,2.4299999999999997,3.36,3.12,1
2527,2527,3.1799999999999997,2.94,3.51,4.29,0
2528,2528,2.16,2.4299999999999997,2.88,3.0,3
2529,2529,2.16,2.4299999999999997,4.08,4.08,0
2530,2530,3.1799999999999997,2.94,2.67,2.4899999999999998,1
2531,2531,3.1799999999999997,2.94,1.89,2.9699999999999998,3
2532,2532,3.1799999999999997,2.94,2.19,2.9699999999999998,3
2533,2533,3.1799999999999997,2.94,3.51,3.63,0
2534,2534,3.0,2.85,3.6599999999999997,4.5,0
2535,2535,1.98,2.34,3.81,0.99,1
2536,2536,1.98,2.34,1.3499999999999999,1.1099999999999999,2
2537,2537,1.98,2.34,2.79,2.73,1
2538,2538,0.6599999999999999,1.68,2.55,1.77,2
2539,2539,1.98,2.34,1.47,2.73,3
2540,2540,0.6599999999999999,1.68,2.07,0.32999999999999996,2
2541,2541,0.6599999999999999,1.68,2.19,1.29,2
2542,2542,2.88,2.79,3.9,2.2199999999999998,1
2543,2543,2.16,2.4299999999999997,2.4,3.12,3
2544,2544,3.12,2.9099999999999997,3.3,1.7999999999999998,1
2545,2545,3.0,2.85,3.3,3.12,0
2546,2546,5.16,3.9299999999999997,4.26,3.2399999999999998,0
2547,2547,3.12,2.9099999999999997,2.82,2.28,1
2548,2548,2.4,2.55,1.56,3.6599999999999997,3
2549,2549,3.12,2.9099999999999997,3.3,2.88,1
2550,2550,2.88,2.79,1.98,1.92,3
2551,2551,2.1,2.4,2.13,3.9899999999999998,3
2552,2552,0.42,1.56,2.67,2.85,2
2553,2553,0.42,1.56,1.77,1.23,2
2554,2554,2.1,2.4,2.55,3.27,3
2555,2555,2.94,2.82,3.51,3.75,0
2556,2556,2.1,2.4,3.69,4.05,3
2557,2557,3.0,2.85,4.26,1.5,1
2558,2558,2.1,2.4,1.89,2.9099999999999997,3
2559,2559,3.0,2.85,4.38,4.5,0
2560,2560,2.1,2.4,2.07,2.73,3
2561,2561,2.1,2.4,2.67,1.41,1
2562,2562,2.1,2.4,3.81,3.33,1
2563,2563,3.0,2.85,4.5,2.34,1
2564,2564,2.1,2.4,2.9099999999999997,3.3899999999999997,3
2565,2565,3.0,2.85,4.32,2.58,1
2566,2566,2.1,2.4,2.4299999999999997,2.55,3
2567,2567,2.1,2.4,3.51,3.51,1
2568,2568,3.06,2.88,2.61,3.21,3
2569,2569,2.1,2.4,2.85,3.3899999999999997,3
2570,2570,3.06,2.88,2.25,3.8699999999999997,3
2571,2571,2.1,2.4,3.3899999999999997,2.67,1
2572,2572,2.1,2.4,1.65,1.5899999999999999,2
2573,2573,3.0,2.85,3.36,3.96,0
2574,2574,2.94,2.82,2.85,1.5899999999999999,1
2575,2575,3.0,2.85,2.76,3.96,3
2576,2576,2.1,2.4,1.95,1.53,2
2577,2577,2.1,2.4,2.9699999999999998,1.17,1
